Age,Gender,Department,JobRole,MonthlyIncome,YearsAtCompany,JobSatisfaction,WorkLifeBalance,OverTime,DistanceFromHome,TrainingTimesLastYear,PerformanceRating,Attrition
58,Female,Research & Development,Manufacturing Director,55440,21,2,2,No,5,2,2,1
34,Female,Research & Development,Manager,70194,24,2,3,No,30,6,2,0
54,Male,Research & Development,Research Scientist,36724,20,2,4,No,15,3,1,0
27,Female,Sales,Healthcare Representative,38985,6,4,3,No,23,5,1,0
50,Male,Human Resources,Sales Representative,143383,5,4,2,No,23,4,3,0
41,Male,Human Resources,Manager,52814,14,2,4,No,33,6,4,0
49,Female,Research & Development,Research Scientist,114762,10,4,4,No,25,3,4,0
49,Male,Research & Development,Research Director,32254,15,3,4,Yes,17,6,4,0
40,Male,Sales,Human Resources,146260,23,4,1,Yes,22,6,3,0
28,Female,Research & Development,Healthcare Representative,43686,13,3,4,No,29,6,3,0
40,Female,Research & Development,Manufacturing Director,68170,8,3,1,No,15,4,1,0
52,Male,Research & Development,Healthcare Representative,120560,21,3,3,No,7,6,1,0
58,Male,Sales,Research Director,42193,10,2,3,No,19,5,3,0
56,Male,Research & Development,Healthcare Representative,89227,15,3,1,No,39,2,4,0
25,Female,Sales,Sales Executive,121042,3,3,1,No,5,1,4,0
43,Male,Research & Development,Sales Executive,18191,12,3,4,No,7,1,3,0
22,Female,Research & Development,Research Director,18424,10,1,4,Yes,39,4,1,0
46,Female,Sales,Research Director,121450,3,3,1,No,33,1,4,0
59,Female,Research & Development,Sales Representative,50470,5,3,3,Yes,5,1,2,0
20,Male,Research & Development,Research Scientist,137778,17,1,1,No,9,4,1,0
45,Female,Research & Development,Research Scientist,140198,4,4,3,No,27,2,4,0
57,Male,Sales,Manufacturing Director,133857,3,4,2,No,31,4,1,0
53,Male,Research & Development,Laboratory Technician,149565,1,3,4,Yes,29,6,2,1
34,Male,Research & Development,Manufacturing Director,126107,0,4,3,No,34,0,3,0
22,Male,Research & Development,Manager,66769,10,4,2,Yes,20,4,4,0
56,Female,Research & Development,Laboratory Technician,148949,12,2,3,Yes,35,5,4,0
56,Male,Sales,Research Scientist,61692,15,4,2,No,24,0,1,0
42,Female,Research & Development,Manufacturing Director,94164,14,4,1,No,19,5,1,0
59,Male,Research & Development,Sales Representative,15771,13,1,3,No,25,3,4,0
18,Male,Research & Development,Manager,144949,24,4,4,No,17,4,2,0
43,Male,Sales,Laboratory Technician,94899,6,1,2,No,24,0,1,0
19,Male,Research & Development,Laboratory Technician,143093,17,2,1,No,33,3,3,0
57,Male,Research & Development,Manager,62632,1,4,1,Yes,38,2,3,0
46,Female,Sales,Research Scientist,57287,21,3,2,No,23,1,4,0
56,Female,Research & Development,Research Director,85524,9,2,4,No,1,5,2,0
41,Male,Sales,Research Director,131563,8,3,2,Yes,25,3,4,0
21,Female,Sales,Sales Executive,89100,3,1,4,No,10,6,3,0
19,Female,Research & Development,Human Resources,121983,12,1,2,No,10,1,4,1
32,Male,Sales,Sales Executive,43950,9,4,2,No,35,5,2,0
49,Male,Research & Development,Healthcare Representative,119732,24,1,4,Yes,18,4,3,0
24,Male,Sales,Sales Representative,113882,4,4,3,Yes,31,4,4,0
53,Female,Research & Development,Laboratory Technician,135997,10,2,1,No,15,2,4,0
28,Female,Research & Development,Research Scientist,22781,22,1,1,No,24,4,2,0
38,Male,Research & Development,Sales Executive,66865,20,4,1,No,26,1,3,0
26,Female,Research & Development,Sales Representative,26974,19,1,4,Yes,35,5,3,1
37,Female,Research & Development,Sales Executive,69007,13,2,1,No,8,3,1,0
36,Female,Research & Development,Healthcare Representative,117451,21,1,1,No,22,3,1,0
18,Male,Sales,Manufacturing Director,101407,5,4,4,Yes,16,4,3,1
41,Female,Research & Development,Human Resources,116654,20,2,3,Yes,19,0,1,0
51,Female,Sales,Human Resources,114603,14,3,4,Yes,34,2,3,0
57,Female,Research & Development,Research Director,148953,8,1,1,Yes,6,1,2,0
31,Female,Sales,Sales Representative,133764,5,3,3,Yes,22,6,2,0
54,Female,Human Resources,Healthcare Representative,94143,13,3,1,Yes,16,2,4,0
54,Female,Research & Development,Manufacturing Director,133239,0,2,3,Yes,35,0,2,0
59,Male,Research & Development,Research Scientist,21467,17,4,1,No,9,0,4,0
33,Male,Research & Development,Human Resources,112380,5,2,4,No,10,6,4,0
53,Male,Sales,Manufacturing Director,85474,9,3,2,No,4,1,4,0
41,Male,Sales,Manufacturing Director,144180,4,1,2,No,18,0,4,0
20,Female,Human Resources,Research Scientist,83007,11,4,4,Yes,1,1,3,0
29,Female,Research & Development,Laboratory Technician,39114,9,1,1,No,20,1,2,0
46,Female,Sales,Manager,112754,4,3,4,No,9,0,4,0
24,Female,Research & Development,Manufacturing Director,143295,22,1,3,No,16,6,4,0
36,Male,Research & Development,Manager,17183,18,1,3,Yes,24,0,2,0
50,Male,Sales,Research Scientist,23665,9,1,2,Yes,27,5,2,1
24,Female,Research & Development,Sales Executive,104273,1,4,4,No,3,5,2,0
38,Male,Sales,Research Director,90008,21,1,2,Yes,6,4,1,1
27,Female,Sales,Manufacturing Director,89061,17,4,2,Yes,13,0,2,0
40,Male,Research & Development,Manufacturing Director,27176,13,3,2,Yes,21,5,1,0
28,Male,Sales,Laboratory Technician,92233,15,1,2,No,35,2,4,0
58,Female,Human Resources,Manager,91680,0,2,2,No,6,2,2,0
21,Female,Research & Development,Manager,129652,11,2,1,Yes,3,1,3,0
58,Female,Research & Development,Manufacturing Director,67664,4,2,2,No,25,5,1,0
51,Male,Research & Development,Human Resources,61967,16,3,2,No,39,4,3,0
53,Female,Human Resources,Human Resources,26017,23,4,2,Yes,33,1,3,0
53,Female,Research & Development,Research Scientist,91531,13,4,4,No,23,2,3,0
25,Female,Research & Development,Manager,102495,15,3,1,Yes,1,5,4,0
57,Male,Research & Development,Human Resources,52898,16,4,4,No,23,6,1,0
42,Male,Human Resources,Healthcare Representative,113711,23,4,4,No,18,6,3,0
58,Female,Sales,Sales Executive,141637,0,1,1,No,18,0,2,0
54,Male,Research & Development,Research Scientist,38515,7,3,3,No,20,6,4,0
42,Female,Research & Development,Sales Representative,92313,6,4,1,Yes,22,3,3,1
33,Male,Research & Development,Human Resources,108748,17,1,1,No,29,5,4,0
22,Male,Human Resources,Research Scientist,17492,11,3,4,No,8,2,1,0
22,Female,Research & Development,Healthcare Representative,39171,19,4,1,No,3,4,2,0
34,Male,Sales,Healthcare Representative,68410,11,2,2,No,3,1,3,0
52,Male,Research & Development,Laboratory Technician,33548,24,4,1,Yes,16,3,1,0
39,Female,Research & Development,Manager,62994,19,4,1,Yes,20,1,3,0
38,Male,Sales,Research Director,34894,0,3,1,Yes,31,2,1,1
28,Female,Sales,Laboratory Technician,136043,24,3,4,No,17,2,1,0
41,Male,Sales,Sales Executive,95875,23,3,1,No,21,6,3,0
44,Female,Research & Development,Manufacturing Director,59438,1,2,4,No,39,4,2,0
59,Male,Human Resources,Laboratory Technician,120136,9,2,1,Yes,30,4,2,1
48,Male,Research & Development,Sales Representative,17486,24,3,4,Yes,27,1,2,0
43,Female,Sales,Healthcare Representative,95580,20,2,4,Yes,15,3,3,1
56,Female,Research & Development,Sales Executive,107264,11,4,3,No,6,3,3,0
35,Male,Human Resources,Manufacturing Director,124262,13,4,4,No,36,5,3,0
57,Female,Research & Development,Sales Representative,45006,0,2,2,No,22,1,4,0
33,Male,Sales,Healthcare Representative,94849,14,3,4,No,4,0,3,0
23,Male,Sales,Manager,118636,16,1,1,No,19,3,1,0
35,Female,Human Resources,Laboratory Technician,122638,8,1,3,Yes,4,5,1,1
23,Female,Human Resources,Laboratory Technician,38712,7,2,4,Yes,39,5,4,1
22,Male,Sales,Research Scientist,146830,20,1,3,Yes,21,5,2,0
55,Female,Research & Development,Sales Executive,51985,11,4,2,Yes,31,2,2,0
51,Male,Sales,Sales Executive,67779,6,1,3,No,19,1,2,0
27,Male,Sales,Manager,40927,9,2,4,No,1,4,4,0
53,Male,Research & Development,Research Scientist,35242,12,2,4,No,25,0,4,0
20,Male,Research & Development,Manager,49487,6,1,3,No,26,6,2,0
29,Female,Research & Development,Human Resources,33278,14,2,3,No,9,4,3,0
47,Male,Human Resources,Sales Representative,113923,21,3,4,No,28,3,3,0
30,Male,Research & Development,Manager,95659,18,4,3,No,9,1,3,0
48,Female,Sales,Research Scientist,67653,5,1,1,No,27,1,4,0
54,Female,Research & Development,Healthcare Representative,88858,11,1,4,Yes,30,6,3,1
20,Male,Research & Development,Human Resources,96567,13,2,1,No,6,0,1,0
19,Female,Research & Development,Manufacturing Director,39871,17,2,3,No,12,0,3,0
57,Male,Human Resources,Research Director,55089,18,4,2,Yes,7,2,4,0
39,Female,Research & Development,Sales Representative,134084,12,1,1,Yes,29,1,1,1
39,Female,Sales,Laboratory Technician,16633,7,2,2,No,10,4,2,0
37,Male,Sales,Research Scientist,144161,16,3,1,No,25,0,1,0
36,Male,Research & Development,Sales Executive,145179,3,2,2,No,17,5,3,0
46,Female,Human Resources,Laboratory Technician,49184,16,3,2,No,4,5,1,0
42,Male,Sales,Laboratory Technician,58296,22,4,2,No,35,1,3,0
24,Male,Sales,Manager,42929,17,3,1,No,28,4,1,0
44,Female,Research & Development,Manager,90688,10,2,3,Yes,11,4,4,0
46,Male,Sales,Healthcare Representative,43879,20,4,1,No,35,5,2,0
22,Female,Sales,Sales Representative,121742,13,4,4,No,28,5,2,0
33,Female,Human Resources,Sales Representative,67301,13,4,1,No,32,6,4,0
51,Male,Research & Development,Sales Representative,145603,21,1,1,No,7,0,2,0
43,Male,Human Resources,Human Resources,130185,4,4,2,No,1,4,1,0
23,Female,Research & Development,Manufacturing Director,69177,19,4,2,No,3,5,4,0
19,Male,Research & Development,Research Director,95454,16,4,4,No,22,1,1,0
42,Male,Human Resources,Manufacturing Director,18292,13,3,3,Yes,31,1,2,0
37,Male,Sales,Research Scientist,24119,1,2,2,No,36,0,1,1
58,Female,Sales,Research Scientist,83313,19,3,4,Yes,38,6,3,0
39,Male,Human Resources,Sales Executive,78852,5,3,1,No,24,6,2,0
57,Female,Research & Development,Human Resources,68770,22,4,4,Yes,25,0,4,0
27,Male,Human Resources,Research Scientist,27194,19,2,2,No,12,1,1,0
36,Female,Sales,Research Director,128381,9,3,2,No,1,3,3,0
23,Female,Human Resources,Research Director,69838,10,4,2,Yes,8,6,1,1
42,Male,Research & Development,Manufacturing Director,78451,0,4,1,No,3,5,1,0
25,Female,Research & Development,Human Resources,69475,12,1,3,No,27,6,2,0
38,Male,Human Resources,Human Resources,82142,1,4,3,Yes,20,5,4,0
32,Male,Research & Development,Human Resources,102527,24,1,3,No,31,4,4,1
25,Female,Research & Development,Healthcare Representative,118137,16,4,3,No,6,2,3,0
22,Female,Research & Development,Laboratory Technician,89176,5,1,1,No,36,4,2,0
39,Female,Research & Development,Sales Executive,37406,20,1,4,No,29,3,2,0
57,Male,Human Resources,Research Director,133091,0,3,3,Yes,36,6,1,0
26,Male,Research & Development,Research Director,53425,13,3,3,Yes,26,3,2,0
35,Male,Sales,Healthcare Representative,17197,2,3,1,No,14,5,2,0
27,Male,Sales,Sales Executive,20270,1,2,4,No,25,1,3,0
51,Male,Human Resources,Research Director,119489,6,1,3,Yes,24,4,1,0
35,Female,Human Resources,Laboratory Technician,67239,7,3,2,No,8,3,1,0
58,Male,Human Resources,Healthcare Representative,18058,18,3,4,No,4,3,3,0
28,Female,Sales,Manager,124544,22,3,3,Yes,26,5,1,1
21,Male,Research & Development,Research Scientist,56079,19,2,4,No,4,3,2,0
42,Male,Research & Development,Sales Executive,147023,18,4,4,No,4,0,3,0
45,Male,Research & Development,Sales Executive,133754,14,4,1,Yes,3,2,4,0
59,Male,Sales,Human Resources,21502,9,1,4,Yes,25,6,3,1
54,Male,Research & Development,Human Resources,108205,6,1,3,Yes,37,6,4,0
55,Male,Sales,Manufacturing Director,96434,23,1,1,No,20,4,2,0
44,Female,Research & Development,Manufacturing Director,38219,13,1,4,Yes,6,4,3,0
33,Female,Sales,Manufacturing Director,61313,14,3,2,No,20,1,4,0
36,Male,Sales,Manufacturing Director,81255,0,3,4,No,19,5,1,0
23,Male,Sales,Healthcare Representative,34725,11,2,1,Yes,24,4,3,1
36,Male,Human Resources,Manufacturing Director,112457,17,3,2,No,17,0,2,0
33,Male,Research & Development,Manager,52435,12,4,2,No,21,6,4,0
19,Male,Human Resources,Manufacturing Director,141541,15,4,2,Yes,13,5,2,0
26,Male,Research & Development,Manager,123227,20,2,3,No,36,0,4,0
40,Female,Research & Development,Human Resources,100633,0,3,1,Yes,21,2,4,1
33,Male,Research & Development,Research Scientist,31168,22,3,3,No,13,5,3,0
59,Male,Research & Development,Sales Executive,18331,20,4,1,Yes,1,5,1,1
38,Male,Research & Development,Healthcare Representative,34698,10,4,2,No,27,1,1,0
58,Female,Research & Development,Research Scientist,82459,19,2,3,No,15,0,3,0
45,Male,Research & Development,Laboratory Technician,120469,1,4,2,No,10,6,2,0
19,Male,Human Resources,Research Director,35649,7,2,2,No,19,6,2,0
26,Male,Sales,Manufacturing Director,110494,2,4,3,Yes,19,5,4,0
47,Male,Research & Development,Healthcare Representative,21450,15,4,1,No,32,4,2,0
40,Male,Sales,Sales Representative,50857,21,4,4,Yes,22,4,2,0
30,Female,Sales,Research Scientist,95798,15,1,4,Yes,28,3,2,0
39,Male,Research & Development,Healthcare Representative,126830,17,1,4,Yes,26,4,4,0
55,Male,Research & Development,Sales Executive,119884,3,4,2,No,34,2,2,0
34,Female,Research & Development,Healthcare Representative,86907,23,1,2,No,1,0,2,0
19,Male,Sales,Laboratory Technician,19868,4,1,4,Yes,15,2,3,0
31,Male,Human Resources,Human Resources,54607,13,2,3,No,28,2,1,0
57,Male,Human Resources,Laboratory Technician,120784,17,2,4,No,6,2,3,0
49,Female,Research & Development,Research Scientist,25963,21,1,1,No,18,3,3,0
53,Female,Human Resources,Sales Executive,110362,23,1,4,No,16,0,1,0
56,Female,Sales,Research Scientist,110029,14,2,3,No,32,2,4,0
22,Female,Research & Development,Research Scientist,116518,14,3,4,No,38,3,1,0
29,Female,Human Resources,Laboratory Technician,44326,10,3,4,No,5,1,4,0
20,Female,Research & Development,Sales Representative,48038,14,4,1,No,9,3,4,1
18,Female,Research & Development,Research Director,41797,16,4,1,Yes,31,4,1,0
53,Female,Research & Development,Research Director,68135,16,1,1,No,7,2,2,0
57,Female,Research & Development,Human Resources,85733,14,3,3,No,20,0,1,0
24,Male,Research & Development,Human Resources,31166,11,1,4,Yes,37,4,3,1
48,Male,Sales,Healthcare Representative,91598,4,2,1,Yes,39,4,2,1
40,Female,Sales,Manufacturing Director,47250,1,2,1,No,38,2,2,1
20,Male,Research & Development,Manager,90889,10,3,2,No,6,0,4,0
56,Male,Research & Development,Laboratory Technician,55876,9,2,2,No,6,0,3,0
54,Female,Research & Development,Manager,143876,15,4,1,Yes,7,0,4,0
41,Female,Human Resources,Human Resources,58123,22,2,3,No,31,5,3,0
47,Female,Research & Development,Research Scientist,132626,17,4,4,Yes,7,2,2,0
34,Male,Research & Development,Sales Representative,38630,20,4,1,No,17,2,1,0
51,Male,Research & Development,Human Resources,26463,14,3,1,Yes,32,4,1,0
36,Male,Research & Development,Healthcare Representative,40476,23,1,1,No,20,4,3,0
59,Male,Research & Development,Manufacturing Director,71615,23,3,1,No,37,0,3,0
20,Female,Research & Development,Laboratory Technician,136698,3,2,2,No,20,6,3,0
25,Male,Research & Development,Research Scientist,38793,15,2,1,No,15,1,4,0
58,Male,Research & Development,Laboratory Technician,120825,12,2,2,No,38,5,1,0
30,Male,Research & Development,Sales Representative,109082,24,2,1,No,22,5,3,0
31,Female,Research & Development,Healthcare Representative,61504,14,2,3,No,8,3,3,0
51,Male,Sales,Research Scientist,60415,0,4,2,No,25,1,3,0
25,Male,Research & Development,Healthcare Representative,142931,5,2,1,No,31,3,1,0
39,Female,Research & Development,Research Director,111475,3,2,1,No,33,1,2,0
30,Female,Sales,Sales Executive,47254,5,3,2,No,1,5,1,0
26,Male,Research & Development,Sales Executive,138100,2,1,3,No,5,5,1,0
58,Female,Research & Development,Human Resources,69920,19,3,1,No,25,5,4,0
26,Female,Research & Development,Sales Representative,25758,12,4,2,Yes,29,5,3,0
21,Male,Research & Development,Manager,124825,16,4,3,No,26,1,4,0
46,Male,Research & Development,Human Resources,132277,24,1,2,No,15,0,3,0
54,Female,Sales,Manager,74789,16,2,1,No,30,4,1,0
23,Male,Research & Development,Healthcare Representative,110030,11,1,2,No,23,4,4,0
47,Female,Research & Development,Research Scientist,46674,6,3,1,No,37,6,3,0
40,Female,Research & Development,Research Director,129798,18,2,4,No,15,4,1,0
52,Female,Research & Development,Sales Representative,64752,12,4,4,No,30,5,1,0
23,Female,Research & Development,Laboratory Technician,51086,18,1,2,Yes,6,2,4,0
58,Male,Sales,Sales Representative,82597,0,4,1,No,29,0,3,0
44,Female,Research & Development,Sales Representative,51075,4,2,1,Yes,29,0,1,1
53,Female,Sales,Sales Executive,98786,3,4,3,No,10,3,2,0
33,Male,Research & Development,Research Scientist,115936,17,1,4,No,3,0,4,0
57,Female,Sales,Manager,69756,12,2,2,No,39,3,4,0
44,Male,Research & Development,Manager,120765,7,2,3,Yes,3,2,4,0
23,Male,Research & Development,Manager,73226,7,4,1,Yes,19,1,2,1
56,Male,Research & Development,Manufacturing Director,145978,15,3,4,Yes,1,4,1,0
51,Male,Sales,Research Director,50632,24,4,2,No,17,4,2,0
30,Female,Research & Development,Healthcare Representative,110139,24,3,1,No,33,0,3,0
40,Male,Research & Development,Research Scientist,87271,11,4,4,No,20,3,4,0
34,Male,Research & Development,Research Scientist,142376,16,3,4,No,10,6,3,0
40,Female,Sales,Research Director,44626,2,3,2,No,16,2,1,0
58,Female,Human Resources,Sales Representative,41561,23,4,4,Yes,4,5,3,0
55,Male,Research & Development,Healthcare Representative,132116,0,4,1,No,24,2,1,0
27,Male,Research & Development,Research Scientist,136648,8,3,2,No,1,1,3,0
58,Female,Sales,Sales Executive,115894,18,2,3,Yes,14,5,2,1
36,Female,Research & Development,Research Scientist,79109,24,3,3,No,3,2,3,0
47,Female,Research & Development,Sales Executive,70387,4,3,2,No,10,6,3,0
50,Female,Sales,Healthcare Representative,104987,16,4,4,No,3,4,3,0
38,Male,Research & Development,Research Scientist,115875,4,3,4,Yes,37,5,1,0
37,Female,Research & Development,Research Scientist,52256,1,4,1,No,31,5,4,0
37,Male,Human Resources,Laboratory Technician,15944,10,3,4,Yes,37,6,3,0
54,Male,Human Resources,Sales Representative,24930,14,4,1,No,27,3,3,0
34,Female,Sales,Healthcare Representative,61506,6,4,3,No,20,6,2,0
29,Female,Sales,Research Scientist,107030,24,4,2,No,7,0,1,0
33,Male,Research & Development,Sales Representative,74440,15,1,2,No,38,3,3,1
26,Male,Human Resources,Healthcare Representative,98481,10,4,1,Yes,36,2,2,0
34,Female,Human Resources,Research Scientist,78422,12,2,2,No,17,0,4,1
22,Male,Sales,Sales Representative,48973,11,4,1,Yes,9,6,3,1
21,Female,Sales,Human Resources,116078,2,2,4,No,16,5,2,0
48,Male,Sales,Healthcare Representative,112665,15,2,1,No,16,5,1,1
21,Female,Research & Development,Research Scientist,144979,19,3,2,No,36,4,3,0
41,Male,Research & Development,Laboratory Technician,126467,10,3,1,No,3,4,4,0
50,Male,Research & Development,Manager,66299,10,3,1,No,25,2,2,0
48,Male,Research & Development,Human Resources,110140,22,1,2,No,30,4,3,0
36,Female,Sales,Human Resources,62330,15,4,4,No,30,6,1,0
26,Female,Research & Development,Human Resources,132832,7,2,2,Yes,8,1,2,0
57,Female,Sales,Research Director,97419,0,4,4,No,17,2,4,0
53,Female,Research & Development,Manager,127675,20,2,4,No,14,0,2,0
43,Male,Research & Development,Manager,52969,15,3,2,No,16,6,4,0
21,Female,Research & Development,Sales Representative,17014,15,3,4,No,4,3,2,0
19,Female,Research & Development,Sales Representative,34082,7,1,2,Yes,4,4,4,0
31,Female,Research & Development,Manager,86734,4,2,3,No,1,1,3,0
24,Female,Research & Development,Research Scientist,144808,12,3,3,No,38,0,4,0
